Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2017;6407;Letras - Inglês;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Pública Federal;101054;Educação Presencial;5107602;Rondonópolis;MT;6;6;"55,9167";"3,1659";"51,8333";"2,7717";"2,8703";3;
2017;6407;Letras - Inglês;2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;29693;Educação Presencial;5300108;Brasília;DF;28;12;"59,3833";"3,6497";"49,625";"2,4994";"2,787";3;
2017;6407;Letras - Inglês;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Pública Federal;80886;Educação Presencial;2806701;São Cristóvão;SE;41;33;"54,6879";"2,9945";"46,5061";"2,1147";"2,3347";3;
2017;6407;Letras - Inglês;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;27733;Educação Presencial;1302603;Manaus;AM;48;39;"56,0385";"3,1829";"47,9846";"2,2971";"2,5185";3;
2017;6407;Letras - Inglês;5;UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Universidade;Pública Federal;56030;Educação Presencial;2211001;Teresina;PI;52;45;"48,52";"2,1338";"48,2489";"2,3297";"2,2807";3;
2017;6407;Letras - Inglês;5;UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Universidade;Pública Federal;1186923;Educação a Distância;2211001;Teresina;PI;29;14;"44,1143";"1,519";"34,8357";"0,6753";"0,8863";1;
2017;6407;Letras - Inglês;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Pública Estadual;103393;Educação Presencial;4113700;Londrina;PR;23;20;"58,73";"3,5585";"62,975";"4,1459";"3,9991";5;
2017;6407;Letras - Inglês;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;40717;Educação Presencial;4318705;São Leopoldo;RS;22;21;"54,8952";"3,0234";"59,8952";"3,7661";"3,5804";4;
2017;6407;Letras - Inglês;17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Universidade;Pública Federal;22947;Educação Presencial;3170206;Uberlândia;MG;21;16;"63,0625";"4,1631";"55,55";"3,2301";"3,4634";4;
2017;6407;Letras - Inglês;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Privada sem fins lucrativos;5001385;Educação Presencial;4314902;Porto Alegre;RS;33;30;"46,7033";"1,8803";"49,53";"2,4877";"2,3358";3;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;82810;Educação Presencial;2929909;Seabra;BA;22;17;"52,3824";"2,6728";"42,7";"1,6453";"1,9022";2;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;83005;Educação Presencial;2928703;Santo Antônio de Jesus;BA;19;19;"53,8684";"2,8801";"41,4474";"1,4908";"1,8381";2;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;83039;Educação Presencial;2927408;Salvador;BA;18;17;"59,0176";"3,5987";"52,3294";"2,8329";"3,0244";4;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;83052;Educação Presencial;2917508;Jacobina;BA;18;16;"48,9813";"2,1982";"45,9563";"2,0469";"2,0847";3;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;83156;Educação Presencial;2908408;Conceição do Coité;BA;17;14;"52,4";"2,6752";"46,2571";"2,084";"2,2318";3;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;83210;Educação Presencial;2905206;Caetité;BA;30;29;"54,7";"2,9962";"45,5759";2;"2,249";3;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;83280;Educação Presencial;2900702;Alagoinhas;BA;22;21;"47,019";"1,9244";"42,8381";"1,6623";"1,7278";2;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;113172;Educação Presencial;2931350;Teixeira de Freitas;BA;17;15;"53,7667";"2,8659";"49,36";"2,4667";"2,5665";3;
2017;6407;Letras - Inglês;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;1203135;Educação a Distância;2927408;Salvador;BA;93;62;"43,3419";"1,4112";"29,8613";"0,0618";"0,3992";1;
2017;6407;Letras - Inglês;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pública Estadual;22658;Educação Presencial;4115200;Maringá;PR;22;22;"63,1409";"4,174";"62,9091";"4,1378";"4,1468";5;
2017;6407;Letras - Inglês;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pública Estadual;30580;Educação Presencial;2409407;Pau dos Ferros;RN;18;17;"54,3";"2,9404";"44,5588";"1,8745";"2,141";3;
2017;6407;Letras - Inglês;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pública Estadual;31506;Educação Presencial;2408003;Mossoró;RN;20;20;"44,925";"1,6321";"47,345";"2,2182";"2,0717";3;
2017;6407;Letras - Inglês;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pública Estadual;34009;Educação Presencial;2400208;Açu;RN;20;14;"42,1929";"1,2509";"41,8214";"1,5369";"1,4654";2;
2017;6407;Letras - Inglês;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pública Estadual;66213;Educação Presencial;2414506;Umarizal;RN;13;10;"44,04";"1,5087";"29,36";0;"0,3772";1;
2017;6407;Letras - Inglês;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pública Estadual;1147179;Educação Presencial;2407203;Macau;RN;8;7;"44,4571";"1,5669";"32,1";"0,3379";"0,6452";1;
2017;6407;Letras - Inglês;77;FACULDADE DA REGIÃO DOS LAGOS;FERLAGOS;Faculdade;Privada sem fins lucrativos;27032;Educação Presencial;3300704;Cabo Frio;RJ;7;7;"41,8286";"1,2001";"51,9714";"2,7888";"2,3916";3;
2017;6407;Letras - Inglês;95;UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;Universidade;Pública Estadual;32877;Educação Presencial;2312908;Sobral;CE;61;46;"44,1043";"1,5176";"37,1609";"0,9621";"1,101";2;
2017;6407;Letras - Inglês;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1183559;Educação a Distância;3304557;Rio de Janeiro;RJ;333;234;"52,0889";"2,6318";"54,7611";"3,1328";"3,0076";4;
2017;6407;Letras - Inglês;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;59115;Educação Presencial;3538709;Piracicaba;SP;23;16;"50,9063";"2,4668";"48,4938";"2,3599";"2,3866";3;
2017;6407;Letras - Inglês;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;Universidade;Privada sem fins lucrativos;55316;Educação Presencial;4316808;Santa Cruz do Sul;RS;10;10;"51,35";"2,5287";"45,73";"2,019";"2,1464";3;
2017;6407;Letras - Inglês;316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Universidade;Privada sem fins lucrativos;1330539;Educação a Distância;3550308;São Paulo;SP;7;7;"57,8286";"3,4327";"44,4571";"1,862";"2,2547";3;
2017;6407;Letras - Inglês;367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES;Universidade;Pública Estadual;69626;Educação Presencial;3135209;Januária;MG;6;0;;;;;;SC;
2017;6407;Letras - Inglês;367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES;Universidade;Pública Estadual;69638;Educação Presencial;3143302;Montes Claros;MG;12;10;"53,26";"2,7952";"54,48";"3,0982";"3,0224";4;
2017;6407;Letras - Inglês;398;UNIVERSIDADE TIRADENTES;UNIT;Universidade;Privada com fins lucrativos;115846;Educação Presencial;2800308;Aracaju;SE;28;25;"53,016";"2,7612";"44,292";"1,8416";"2,0715";3;
2017;6407;Letras - Inglês;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;Universidade;Privada sem fins lucrativos;122114;Educação Presencial;5300108;Brasília;DF;48;41;"49,1171";"2,2171";"53,6024";"2,9899";"2,7967";3;
2017;6407;Letras - Inglês;409;UNIVERSIDADE DE PERNAMBUCO;UPE;Universidade;Pública Estadual;25748;Educação Presencial;2611101;Petrolina;PE;24;20;"47,445";"1,9838";"36,59";"0,8917";"1,1647";2;
2017;6407;Letras - Inglês;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;1170455;Educação Presencial;4308508;Frederico Westphalen;RS;14;14;"63,6429";"4,2441";"52,7357";"2,883";"3,2233";4;
2017;6407;Letras - Inglês;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;Centro Universitário;Privada com fins lucrativos;9266;Educação Presencial;4314902;Porto Alegre;RS;20;19;"51,5368";"2,5548";"47,5211";"2,2399";"2,3186";3;
2017;6407;Letras - Inglês;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;33596;Educação Presencial;4304606;Canoas;RS;26;25;"58,18";"3,4818";"51,912";"2,7815";"2,9565";4;
2017;6407;Letras - Inglês;519;UNIVERSIDADE CATÓLICA DO SALVADOR;UCSAL;Universidade;Privada sem fins lucrativos;22380;Educação Presencial;2927408;Salvador;BA;15;13;"50,8769";"2,4627";"44,5769";"1,8768";"2,0233";3;
2017;6407;Letras - Inglês;528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;25935;Educação Presencial;3304557;Rio de Janeiro;RJ;13;8;"36,4375";"0,4478";"45,525";"1,9937";"1,6072";2;
2017;6407;Letras - Inglês;528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;331150;Educação Presencial;3304557;Rio de Janeiro;RJ;12;7;"52,3714";"2,6712";"54,7";"3,1253";"3,0118";4;
2017;6407;Letras - Inglês;532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;UNIJUI;Universidade;Privada sem fins lucrativos;74927;Educação Presencial;4310207;Ijuí;RS;8;6;"67,15";"4,7335";"62,15";"4,0442";"4,2165";5;
2017;6407;Letras - Inglês;547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;UERJ;Universidade;Pública Estadual;28323;Educação Presencial;3304557;Rio de Janeiro;RJ;61;32;"66,4438";"4,6349";"69,9";5;"4,9087";5;
2017;6407;Letras - Inglês;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;119048;Educação Presencial;1200401;Rio Branco;AC;15;14;"48,3429";"2,1091";"46,3929";"2,1007";"2,1028";3;
2017;6407;Letras - Inglês;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;119074;Educação Presencial;1200203;Cruzeiro do Sul;AC;26;25;"56,268";"3,215";"39,736";"1,2797";"1,7635";2;
2017;6407;Letras - Inglês;550;UNIVERSIDADE ESTADUAL DA PARAÍBA;UEPB;Universidade;Pública Estadual;113974;Educação Presencial;2506301;Guarabira;PB;38;34;"44,3088";"1,5462";"39,1059";"1,202";"1,288";2;
2017;6407;Letras - Inglês;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;35912;Educação Presencial;2103000;Caxias;MA;20;18;"40,4056";"1,0015";"36,7944";"0,9169";"0,9381";1;
2017;6407;Letras - Inglês;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;69978;Educação Presencial;2105302;Imperatriz;MA;63;58;"49,1879";"2,227";"35,6897";"0,7807";"1,1423";2;
2017;6407;Letras - Inglês;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;23777;Educação Presencial;1501402;Belém;PA;88;76;"50,5263";"2,4138";"44,6697";"1,8882";"2,0196";3;
2017;6407;Letras - Inglês;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;95652;Educação Presencial;1507904;Soure;PA;53;50;"47,774";"2,0297";"36,012";"0,8204";"1,1227";2;
2017;6407;Letras - Inglês;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;114847;Educação Presencial;1502103;Cametá;PA;35;31;"52,8129";"2,7328";"38,4032";"1,1153";"1,5197";2;
2017;6407;Letras - Inglês;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;114875;Educação Presencial;1501709;Bragança;PA;40;32;"46,9094";"1,9091";"43,1094";"1,6958";"1,7491";2;
2017;6407;Letras - Inglês;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;114877;Educação Presencial;1500602;Altamira;PA;12;9;"41,6889";"1,1806";"36,5889";"0,8916";"0,9638";2;
2017;6407;Letras - Inglês;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;49848;Educação Presencial;4106902;Curitiba;PR;10;7;"59,7571";"3,7019";"79,3857";5;"4,6755";5;
2017;6407;Letras - Inglês;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;116576;Educação Presencial;3205309;Vitória;ES;29;27;"58,0111";"3,4582";"57,3444";"3,4515";"3,4531";4;
2017;6407;Letras - Inglês;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;23860;Educação Presencial;3106200;Belo Horizonte;MG;55;51;"55,9412";"3,1694";"60,2667";"3,8119";"3,6512";4;
2017;6407;Letras - Inglês;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;29475;Educação Presencial;2704302;Maceió;AL;78;61;"50,4492";"2,403";"46,2984";"2,0891";"2,1676";3;
2017;6407;Letras - Inglês;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;1357985;Educação a Distância;2704302;Maceió;AL;9;9;"57,3556";"3,3667";"48,6556";"2,3798";"2,6265";3;
2017;6407;Letras - Inglês;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;118057;Educação Presencial;2927408;Salvador;BA;23;19;"51,1211";"2,4968";"56,0263";"3,2889";"3,0909";4;
2017;6407;Letras - Inglês;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;107549;Educação Presencial;2507507;João Pessoa;PB;75;60;"51,48";"2,5468";"53,1517";"2,9343";"2,8375";3;
2017;6407;Letras - Inglês;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;44977;Educação Presencial;2611606;Recife;PE;22;21;"59,2333";"3,6288";"58,6857";"3,6169";"3,6199";4;
2017;6407;Letras - Inglês;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pública Federal;84985;Educação Presencial;4316907;Santa Maria;RS;16;16;"65,075";"4,4439";"63,2313";"4,1775";"4,2441";5;
2017;6407;Letras - Inglês;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pública Federal;100376;Educação a Distância;2304400;Fortaleza;CE;40;19;"50,9632";"2,4747";"40,9947";"1,435";"1,6949";2;
2017;6407;Letras - Inglês;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pública Federal;1128911;Educação Presencial;2304400;Fortaleza;CE;28;25;"67,112";"4,7282";"64,344";"4,3148";"4,4181";5;
2017;6407;Letras - Inglês;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;14120;Educação Presencial;5205109;Catalão;GO;13;10;"52,63";"2,7073";"45,96";"2,0474";"2,2124";3;
2017;6407;Letras - Inglês;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;39212;Educação Presencial;5211909;Jataí;GO;9;5;"69,06";5;"48,3";"2,336";"3,002";4;
2017;6407;Letras - Inglês;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;86446;Educação Presencial;5208707;Goiânia;GO;11;11;"59,4182";"3,6546";"53,5455";"2,9829";"3,1508";4;
2017;6407;Letras - Inglês;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;51941;Educação Presencial;4205407;Florianópolis;SC;19;18;"64,8278";"4,4094";"67,1944";"4,6663";"4,6021";5;
2017;6407;Letras - Inglês;592;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;Universidade;Pública Federal;1160836;Educação a Distância;3138203;Lavras;MG;11;6;"48,1833";"2,0868";"42,2167";"1,5857";"1,711";2;
2017;6407;Letras - Inglês;641;UNIVERSIDADE LA SALLE;UNILASALLE;Universidade;Privada sem fins lucrativos;31190;Educação Presencial;4304606;Canoas;RS;7;7;"57,0429";"3,3231";"59,8857";"3,7649";"3,6544";4;
2017;6407;Letras - Inglês;666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;UEFS;Universidade;Pública Estadual;15415;Educação Presencial;2910800;Feira de Santana;BA;25;19;"52,3737";"2,6716";"49,0684";"2,4307";"2,4909";3;
2017;6407;Letras - Inglês;699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;Universidade;Pública Federal;20941;Educação Presencial;1100205;Porto Velho;RO;14;9;"40,7222";"1,0457";"33,8667";"0,5558";"0,6783";1;
2017;6407;Letras - Inglês;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pública Estadual;1385360;Educação a Distância;5102504;Cáceres;MT;14;14;"46,2214";"1,8131";"31,35";"0,2454";"0,6373";1;
2017;6407;Letras - Inglês;739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO;SÃO CAMILO-ES;Centro Universitário;Privada sem fins lucrativos;31221;Educação Presencial;3201209;Cachoeiro de Itapemirim;ES;23;21;"54,0952";"2,9118";"47,5238";"2,2402";"2,4081";3;
2017;6407;Letras - Inglês;746;UNIVERSIDADE REGIONAL DO CARIRI;URCA;Universidade;Pública Estadual;16592;Educação Presencial;2304202;Crato;CE;32;22;"49,7091";"2,2997";"42,8909";"1,6688";"1,8266";2;
2017;6407;Letras - Inglês;756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;Universidade;Pública Estadual;16678;Educação Presencial;2211001;Teresina;PI;44;37;"46,2811";"1,8214";"43,8459";"1,7866";"1,7953";2;
2017;6407;Letras - Inglês;756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;Universidade;Pública Estadual;18565;Educação Presencial;2208403;Piripiri;PI;14;14;"52,7286";"2,7211";"46,1714";"2,0734";"2,2353";3;
2017;6407;Letras - Inglês;756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;Universidade;Pública Estadual;45304;Educação Presencial;2207702;Parnaíba;PI;17;16;"56,65";"3,2683";"50,55";"2,6135";"2,7772";3;
2017;6407;Letras - Inglês;756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;Universidade;Pública Estadual;1327228;Educação Presencial;2201200;Barras;PI;19;18;"38,8222";"0,7806";"37,0111";"0,9436";"0,9029";1;
2017;6407;Letras - Inglês;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pública Estadual;25784;Educação Presencial;4109401;Guarapuava;PR;18;10;"49,63";"2,2887";"47,71";"2,2632";"2,2696";3;
2017;6407;Letras - Inglês;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pública Estadual;43781;Educação Presencial;4110706;Irati;PR;9;9;"55,7889";"3,1481";"45,6778";"2,0126";"2,2964";3;
2017;6407;Letras - Inglês;1153;UNIVERSIDADE CÂNDIDO MENDES;UCAM;Universidade;Privada sem fins lucrativos;57160;Educação Presencial;3304557;Rio de Janeiro;RJ;3;3;"35,5";"0,317";"49,1667";"2,4429";"1,9114";2;
2017;6407;Letras - Inglês;1159;CENTRO DE ENSINO SUPERIOR DE VITÓRIA;CESV;Faculdade;Privada com fins lucrativos;29680;Educação Presencial;3205309;Vitória;ES;2;0;;;;;;SC;
2017;6407;Letras - Inglês;1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;ESTÁCIO RIBEIRÃO PRE;Centro Universitário;Privada com fins lucrativos;95400;Educação a Distância;3543402;Ribeirão Preto;SP;143;96;"54,4313";"2,9587";"48,6365";"2,3775";"2,5228";3;
2017;6407;Letras - Inglês;1365;CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO;UNASP;Centro Universitário;Privada sem fins lucrativos;45753;Educação Presencial;3515152;Engenheiro Coelho;SP;8;7;"59,0571";"3,6042";"56,1857";"3,3085";"3,3825";4;
2017;6407;Letras - Inglês;1388;FACULDADE SUMARÉ;ISES;Faculdade;Privada com fins lucrativos;1100602;Educação Presencial;3550308;São Paulo;SP;11;11;"57,9455";"3,4491";"45,1909";"1,9525";"2,3266";3;
2017;6407;Letras - Inglês;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;46846;Educação Presencial;1302603;Manaus;AM;121;52;"46,6327";"1,8704";"40,0981";"1,3244";"1,4609";2;
2017;6407;Letras - Inglês;1701;FACULDADE MACHADO DE ASSIS;FAMA;Faculdade;Privada sem fins lucrativos;43032;Educação Presencial;3304557;Rio de Janeiro;RJ;9;8;"45,525";"1,7159";"38,1875";"1,0887";"1,2455";2;
2017;6407;Letras - Inglês;2154;INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA;ISAT;Faculdade;Privada com fins lucrativos;80861;Educação Presencial;3304904;São Gonçalo;RJ;6;6;"56,3833";"3,2311";"51,1333";"2,6854";"2,8218";3;
2017;6407;Letras - Inglês;2426;FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA;FIBRA;Faculdade;Privada com fins lucrativos;66645;Educação Presencial;1501402;Belém;PA;8;6;34;"0,1076";"43,65";"1,7625";"1,3488";2;
2017;6407;Letras - Inglês;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;1158907;Educação Presencial;2504009;Campina Grande;PB;13;13;"54,8769";"3,0209";"54,8385";"3,1424";"3,112";4;
2017;6407;Letras - Inglês;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;1162185;Educação Presencial;2503704;Cajazeiras;PB;15;14;"50,4786";"2,4071";"49,7357";"2,513";"2,4866";3;
2017;6407;Letras - Inglês;3588;FACULDADE DOM PEDRO II;FDPII;Faculdade;Privada com fins lucrativos;86593;Educação Presencial;2927408;Salvador;BA;12;10;"55,95";"3,1706";"34,37";"0,6179";"1,2561";2;
2017;6407;Letras - Inglês;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;1150592;Educação Presencial;1702109;Araguaína;TO;13;11;"44,6182";"1,5893";"41,2273";"1,4636";"1,4951";2;
2017;6407;Letras - Inglês;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;1151252;Educação Presencial;1718204;Porto Nacional;TO;5;5;"49,52";"2,2733";"40,1";"1,3246";"1,5618";2;
2017;6407;Letras - Inglês;5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;103358;Educação Presencial;2700300;Arapiraca;AL;81;46;"47,437";"1,9827";"40,1587";"1,3319";"1,4946";2;
2017;6407;Letras - Inglês;5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;106096;Educação Presencial;2709301;União dos Palmares;AL;46;34;"40,3706";"0,9966";"31,3";"0,2393";"0,4286";1;
2017;6407;Letras - Inglês;5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;112332;Educação Presencial;2708600;São Miguel dos Campos;AL;13;7;"33,2286";0;"29,7";"0,0419";"0,0315";1;
2017;6407;Letras - Inglês;5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;112350;Educação Presencial;2708600;São Miguel dos Campos;AL;19;7;"45,6571";"1,7343";"29,7429";"0,0472";"0,469";1;
2017;6407;Letras - Inglês;5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;113880;Educação Presencial;2706307;Palmeira dos Índios;AL;52;45;"45,5933";"1,7254";"29,6311";"0,0334";"0,4564";1;
2017;6407;Letras - Inglês;14408;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA";IFB;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1281070;Educação Presencial;5300108;Brasília;DF;9;9;"50,9667";"2,4752";"58,2889";"3,5679";"3,2948";4;
2017;6407;Letras - Inglês;16864;Faculdade Cultura Inglesa;FCI;Faculdade;Privada sem fins lucrativos;1156745;Educação Presencial;3550308;São Paulo;SP;24;22;"59,0136";"3,5981";"63,8636";"4,2555";"4,0912";5;
2017;6407;Letras - Inglês;18440;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;Universidade;Pública Federal;1113579;Educação Presencial;1504208;Marabá;PA;29;26;"55,2769";"3,0767";"38,8885";"1,1752";"1,6506";2;
2017;6407;Letras - Inglês;18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pública Estadual;1185844;Educação Presencial;4101408;Apucarana;PR;8;7;"53,4857";"2,8267";"54,1571";"3,0584";"3,0004";4;
2017;6409;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;1116731;Educação a Distância;4318705;São Leopoldo;RS;61;48;"55,8833";"4,2947";"53,0854";"4,0995";"4,1483";5;
2017;6409;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PUC-CAMPINAS;Universidade;Privada sem fins lucrativos;119592;Educação Presencial;3509502;Campinas;SP;16;10;"52,33";"3,7108";"44,11";"2,509";"2,8094";3;
2017;6409;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PUC-CAMPINAS;Universidade;Privada sem fins lucrativos;1187689;Educação Presencial;3509502;Campinas;SP;20;14;"45,6786";"2,6177";"43,8357";"2,4604";"2,4997";3;
