Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2017;702;MATEMÁTICA (LICENCIATURA);3189;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS";IFMG;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;116820;Educação Presencial;3126109;Formiga;MG;15;14;"56,7643";"3,3311";"43,3071";"2,8243";"2,951";4;
2017;702;MATEMÁTICA (LICENCIATURA);3189;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS";IFMG;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1142320;Educação Presencial;3162807;São João Evangelista;MG;19;19;"56,6684";"3,3199";"36,2158";"2,018";"2,3435";3;
2017;702;MATEMÁTICA (LICENCIATURA);3279;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS";IFSEMG;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;113589;Educação Presencial;3155801;Rio Pomba;MG;15;15;"41,68";"1,5709";"40,9867";"2,5605";"2,3131";3;
2017;702;MATEMÁTICA (LICENCIATURA);3307;FACULDADE DE RIO CLARO;CBTA;Faculdade;Privada com fins lucrativos;105058;Educação a Distância;3543907;Rio Claro;SP;1;0;;;;;;SC;
2017;702;MATEMÁTICA (LICENCIATURA);3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Centro Universitário;Privada sem fins lucrativos;100620;Educação a Distância;3170701;Varginha;MG;23;18;"50,5056";"2,6007";"37,5444";"2,1691";"2,277";3;
2017;702;MATEMÁTICA (LICENCIATURA);3432;"FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS";FG;Faculdade;Privada sem fins lucrativos;14829;Educação Presencial;3518800;Guarulhos;SP;61;45;"41,7222";"1,5758";"24,96";"0,7383";"0,9477";2;
2017;702;MATEMÁTICA (LICENCIATURA);3443;FACULDADE INEDI;CESUCA;Faculdade;Privada com fins lucrativos;107621;Educação Presencial;4303103;Cachoeirinha;RS;13;13;"49,6154";"2,4968";"36,4077";"2,0399";"2,1541";3;
2017;702;MATEMÁTICA (LICENCIATURA);3513;FACULDADE DE PRESIDENTE VENCESLAU;FAPREV;Faculdade;Privada com fins lucrativos;82188;Educação Presencial;3541505;Presidente Venceslau;SP;2;1;;;;;;SC;
2017;702;MATEMÁTICA (LICENCIATURA);3515;FACULDADES INTEGRADAS DA VITÓRIA DE SANTO ANTÃO;FAINTVISA;Faculdade;Privada com fins lucrativos;29447;Educação Presencial;2616407;Vitória de Santo Antão;PE;1;0;;;;;;SC;
2017;702;MATEMÁTICA (LICENCIATURA);3613;FACULDADES INTEGRADAS IESGO;IESGO;Faculdade;Privada com fins lucrativos;48181;Educação Presencial;5208004;Formosa;GO;12;11;"43,4727";"1,7801";"27,5818";"1,0364";"1,2223";2;
2017;702;MATEMÁTICA (LICENCIATURA);3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;18070;Educação Presencial;3505500;Barretos;SP;5;0;;;;;;SC;
2017;702;MATEMÁTICA (LICENCIATURA);3688;FACULDADES INTEGRADAS DO VALE DO IVAÍ;;Faculdade;Privada sem fins lucrativos;1069445;Educação Presencial;4111506;Ivaiporã;PR;10;10;"46,45";"2,1275";"37,06";"2,114";"2,1174";3;
2017;702;MATEMÁTICA (LICENCIATURA);3690;FACULDADE PEDRO II;FAPE2;Faculdade;Privada com fins lucrativos;98567;Educação Presencial;3106200;Belo Horizonte;MG;55;45;"43,2333";"1,7521";"27,2311";"0,9965";"1,1854";2;
2017;702;MATEMÁTICA (LICENCIATURA);3797;FACULDADE GUAIRACÁ;FAG;Faculdade;Privada com fins lucrativos;99240;Educação Presencial;4109401;Guarapuava;PR;36;27;"46,7259";"2,1597";"34,163";"1,7846";"1,8784";2;
2017;702;MATEMÁTICA (LICENCIATURA);3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;82651;Educação Presencial;4209300;Lages;SC;4;4;"49,95";"2,5359";"42,9";"2,778";"2,7175";3;
2017;702;MATEMÁTICA (LICENCIATURA);3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;17154;Educação Presencial;1702406;Arraias;TO;50;47;"39,1426";"1,2748";"30,7";"1,3909";"1,3619";2;
2017;702;MATEMÁTICA (LICENCIATURA);3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;1105218;Educação Presencial;1702109;Araguaína;TO;51;46;"45,0609";"1,9654";"32,2522";"1,5674";"1,6669";2;
2017;702;MATEMÁTICA (LICENCIATURA);3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;1121464;Educação Presencial;1721000;Palmas;TO;9;9;"45,9";"2,0633";"24,8444";"0,7251";"1,0597";2;
2017;702;MATEMÁTICA (LICENCIATURA);3854;FACULDADE IDEAL DE BRASÍLIA;IDEAL;Faculdade;Privada com fins lucrativos;92915;Educação Presencial;5300108;Brasília;DF;4;4;"56,85";"3,3411";"33,925";"1,7576";"2,1534";3;
2017;702;MATEMÁTICA (LICENCIATURA);4098;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA";IFFarroupilha;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1103185;Educação Presencial;4311205;Júlio de Castilhos;RS;14;14;"46,2786";"2,1075";"34,3643";"1,8075";"1,8825";2;
2017;702;MATEMÁTICA (LICENCIATURA);4098;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA";IFFarroupilha;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1128936;Educação Presencial;4300406;Alegrete;RS;8;8;"52,0125";"2,7766";"36,8";"2,0845";"2,2575";3;
2017;702;MATEMÁTICA (LICENCIATURA);4098;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA";IFFarroupilha;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1128938;Educação Presencial;4317202;Santa Rosa;RS;11;11;"56,7455";"3,3289";47;"3,2442";"3,2653";4;
2017;702;MATEMÁTICA (LICENCIATURA);4098;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA";IFFarroupilha;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1168573;Educação Presencial;4318002;São Borja;RS;10;10;"57,04";"3,3632";"39,39";"2,3789";"2,625";3;
2017;702;MATEMÁTICA (LICENCIATURA);4358;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS";IF SUL DE MINAS;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1117203;Educação Presencial;3130606;Inconfidentes;MG;9;8;"59,4125";"3,6401";"44,1625";"2,9216";"3,1012";4;
2017;702;MATEMÁTICA (LICENCIATURA);4502;FACULDADES INTEGRADAS CAMPO-GRANDENSES;FIC;Faculdade;Privada sem fins lucrativos;96481;Educação Presencial;3304557;Rio de Janeiro;RJ;70;60;"44,1267";"1,8564";"30,915";"1,4153";"1,5256";2;
2017;702;MATEMÁTICA (LICENCIATURA);4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Universidade;Pública Federal;100412;Educação Presencial;2901007;Amargosa;BA;27;25;"55,78";"3,2162";"35,692";"1,9585";"2,2729";3;
2017;702;MATEMÁTICA (LICENCIATURA);4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;Universidade;Pública Federal;15868;Educação Presencial;5003702;Dourados;MS;10;9;"42,9667";"1,721";"38,4";"2,2664";"2,13";3;
2017;702;MATEMÁTICA (LICENCIATURA);4785;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1182765;Educação Presencial;1100304;Vilhena;RO;6;6;"45,9";"2,0633";"31,1667";"1,444";"1,5988";2;
2017;702;MATEMÁTICA (LICENCIATURA);4785;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1292902;Educação Presencial;1100049;Cacoal;RO;7;6;"51,6167";"2,7304";"41,4667";"2,6151";"2,6439";3;
2017;702;MATEMÁTICA (LICENCIATURA);4786;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS";IFTO;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;123494;Educação Presencial;1721000;Palmas;TO;9;6;"48,0667";"2,3161";"32,6833";"1,6164";"1,7913";2;
2017;702;MATEMÁTICA (LICENCIATURA);4786;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS";IFTO;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1106721;Educação Presencial;1716109;Paraíso do Tocantins;TO;10;4;"41,9";"1,5965";"36,65";"2,0674";"1,9497";3;
2017;702;MATEMÁTICA (LICENCIATURA);4925;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC;UFABC;Universidade;Pública Federal;1102402;Educação Presencial;3547809;Santo André;SP;32;24;"74,4292";5;"64,2792";5;5;5;
2017;702;MATEMÁTICA (LICENCIATURA);5036;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE";IF Catarinense;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1102795;Educação Presencial;4214805;Rio do Sul;SC;11;11;"35,7727";"0,8815";"33,3909";"1,6969";"1,493";2;
2017;702;MATEMÁTICA (LICENCIATURA);5036;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE";IF Catarinense;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1103025;Educação Presencial;4203204;Camboriú;SC;15;14;"44,9786";"1,9558";"34,4786";"1,8205";"1,8543";2;
2017;702;MATEMÁTICA (LICENCIATURA);5036;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE";IF Catarinense;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1103031;Educação Presencial;4204301;Concórdia;SC;18;18;"51,9944";"2,7745";"42,3";"2,7098";"2,726";3;
2017;702;MATEMÁTICA (LICENCIATURA);5036;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE";IF Catarinense;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1103032;Educação Presencial;4217709;Sombrio;SC;14;13;"46,9154";"2,1818";"37,4923";"2,1632";"2,1678";3;
2017;702;MATEMÁTICA (LICENCIATURA);5077;UNIVERSIDADE ESTADUAL DE RORAIMA;UERR;Universidade;Pública Estadual;98558;Educação Presencial;1400100;Boa Vista;RR;6;0;;;;;;SC;
2017;702;MATEMÁTICA (LICENCIATURA);5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;103381;Educação Presencial;2700300;Arapiraca;AL;105;68;"43,6412";"1,7997";"31,4794";"1,4795";"1,5596";2;
2017;702;MATEMÁTICA (LICENCIATURA);5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;104814;Educação Presencial;2706307;Palmeira dos Índios;AL;109;85;"42,9235";"1,716";"24,2235";"0,6545";"0,9199";1;
2017;702;MATEMÁTICA (LICENCIATURA);5285;FACULDADES INTEGRADAS DE TAQUARA;FACCAT;Faculdade;Privada sem fins lucrativos;50439;Educação Presencial;4321204;Taquara;RS;18;18;"48,5944";"2,3777";"39,6944";"2,4136";"2,4046";3;
2017;702;MATEMÁTICA (LICENCIATURA);5312;Centro Universitário UNIFAAT;;Centro Universitário;Privada com fins lucrativos;95560;Educação Presencial;3504107;Atibaia;SP;23;23;"50,2957";"2,5762";"39,8261";"2,4285";"2,4654";3;
2017;702;MATEMÁTICA (LICENCIATURA);5317;FACULDADE PORTO-ALEGRENSE;FAPA;Faculdade;Privada sem fins lucrativos;22317;Educação Presencial;4314902;Porto Alegre;RS;2;0;;;;;;SC;
2017;702;MATEMÁTICA (LICENCIATURA);5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pública Federal;104282;Educação Presencial;4301602;Bagé;RS;11;11;"44,3";"1,8766";"38,8727";"2,3201";"2,2092";3;
2017;702;MATEMÁTICA (LICENCIATURA);5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pública Federal;5000912;Educação Presencial;4310603;Itaqui;RS;7;7;"45,7429";"2,045";"42,2857";"2,7082";"2,5424";3;
2017;702;MATEMÁTICA (LICENCIATURA);15015;Universidade Estadual do Norte do Paraná;UENP;Universidade;Pública Estadual;55811;Educação Presencial;4111803;Jacarezinho;PR;42;39;"57,4154";"3,407";"35,7077";"1,9603";"2,322";3;
2017;702;MATEMÁTICA (LICENCIATURA);15015;Universidade Estadual do Norte do Paraná;UENP;Universidade;Pública Estadual;80827;Educação Presencial;4106407;Cornélio Procópio;PR;11;11;"48,6545";"2,3847";"41,8909";"2,6633";"2,5936";3;
2017;702;MATEMÁTICA (LICENCIATURA);15032;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;UNIARP;Universidade;Privada sem fins lucrativos;82230;Educação Presencial;4203006;Caçador;SC;10;10;"49,81";"2,5196";"35,73";"1,9628";"2,102";3;
2017;702;MATEMÁTICA (LICENCIATURA);15059;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;Universidade;Pública Federal;12039;Educação Presencial;1506807;Santarém;PA;6;2;"55,55";"3,1894";"28,2";"1,1067";"1,6273";2;
2017;702;MATEMÁTICA (LICENCIATURA);15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;Universidade;Pública Federal;1260434;Educação Presencial;4204202;Chapecó;SC;5;5;"68,34";"4,6818";"71,5";5;"4,9205";5;
2017;702;MATEMÁTICA (LICENCIATURA);15507;"Instituto Federal de Educação, Ciência e Tecnologia do Acre";IFAC;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;5000487;Educação Presencial;1200203;Cruzeiro do Sul;AC;46;43;"49,2233";"2,4511";"30,4488";"1,3623";"1,6345";2;
2017;702;MATEMÁTICA (LICENCIATURA);18440;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;Universidade;Pública Federal;12037;Educação Presencial;1504208;Marabá;PA;27;25;"41,02";"1,4938";"24,804";"0,7205";"0,9139";1;
2017;702;MATEMÁTICA (LICENCIATURA);18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pública Estadual;18959;Educação Presencial;4104303;Campo Mourão;PR;13;11;"55,1455";"3,1421";"51,1364";"3,7145";"3,5714";4;
2017;702;MATEMÁTICA (LICENCIATURA);18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pública Estadual;18961;Educação Presencial;4118204;Paranaguá;PR;17;17;"47,7";"2,2733";"32,4176";"1,5862";"1,758";2;
2017;702;MATEMÁTICA (LICENCIATURA);18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pública Estadual;43084;Educação Presencial;4118402;Paranavaí;PR;20;19;"48,7053";"2,3906";"37,7684";"2,1946";"2,2436";3;
2017;702;MATEMÁTICA (LICENCIATURA);18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pública Estadual;46729;Educação Presencial;4128203;União da Vitória;PR;14;12;"59,4667";"3,6464";"46,9";"3,2328";"3,3362";4;
2017;702;MATEMÁTICA (LICENCIATURA);18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pública Estadual;1156623;Educação Presencial;4101408;Apucarana;PR;16;14;"54,7357";"3,0943";"47,3286";"3,2815";"3,2347";4;
2017;702;MATEMÁTICA (LICENCIATURA);18506;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;Universidade;Pública Federal;1111510;Educação Presencial;2903201;Barreiras;BA;1;1;;;;;;SC;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;31376;Educação Presencial;5300108;Brasília;DF;40;17;"50,3647";"1,7501";"52,2059";"3,12";"2,7775";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);6;UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;Universidade;Pública Federal;300593;Educação Presencial;3140001;Mariana;MG;16;12;"55,625";"2,4644";"57,175";"3,7249";"3,4098";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Pública Estadual;103367;Educação Presencial;4113700;Londrina;PR;1;0;;;;;;SC;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;Universidade;Privada sem fins lucrativos;329351;Educação Presencial;3550308;São Paulo;SP;32;21;"55,1286";"2,397";"47,8667";"2,5918";"2,5431";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);29;UNIVERSIDADE ESTADUAL DO CEARÁ;UECE;Universidade;Pública Estadual;121990;Educação Presencial;2304400;Fortaleza;CE;24;11;"53,3636";"2,1573";"49,1273";"2,7453";"2,5983";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pública Estadual;303131;Educação Presencial;3503208;Araraquara;SP;193;87;"55,5437";"2,4533";"49,6563";"2,8097";"2,7206";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Universidade;Privada com fins lucrativos;5494;Educação Presencial;3550308;São Paulo;SP;30;28;"61,2893";"3,2334";"46,625";"2,4407";"2,6389";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;87251;Educação Presencial;3509502;Campinas;SP;14;12;"55,525";"2,4508";"44,8917";"2,2297";"2,2849";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Universidade;Privada sem fins lucrativos;7512;Educação Presencial;3106200;Belo Horizonte;MG;6;5;58;"2,7868";"56,08";"3,5916";"3,3904";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;87794;Educação Presencial;3304557;Rio de Janeiro;RJ;29;13;"62,9154";"3,4542";"53,0231";"3,2195";"3,2782";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;322388;Educação Presencial;3304557;Rio de Janeiro;RJ;3;0;;;;;;SC;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;UERJ;Universidade;Pública Estadual;34424;Educação Presencial;3304557;Rio de Janeiro;RJ;117;27;"60,0556";"3,0659";"48,0889";"2,6189";"2,7306";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;392255;Educação Presencial;4106902;Curitiba;PR;5;3;"74,3";5;"50,1333";"2,8677";"3,4008";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;392256;Educação Presencial;4106902;Curitiba;PR;4;3;"62,1";"3,3435";"61,9";"4,3001";"4,0609";5;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;411324;Educação Presencial;4106902;Curitiba;PR;4;2;"48,1";"1,4426";"62,25";"4,3427";"3,6177";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;411326;Educação Presencial;4106902;Curitiba;PR;6;4;"65,75";"3,8391";"60,925";"4,1814";"4,0958";5;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;1113240;Educação Presencial;4106902;Curitiba;PR;2;1;;;;;;SC;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;329471;Educação Presencial;3303302;Niterói;RJ;8;4;"37,475";0;"26,575";0;0;1;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;332998;Educação Presencial;3303302;Niterói;RJ;15;0;;;;;;SC;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;332999;Educação Presencial;3303302;Niterói;RJ;7;2;"37,5";"0,0034";"67,65";5;"3,7508";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;334798;Educação Presencial;3303302;Niterói;RJ;21;5;"58,62";"2,871";"50,58";"2,9221";"2,9093";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;312968;Educação Presencial;3106200;Belo Horizonte;MG;62;43;"56,3395";"2,5614";"48,4837";"2,6669";"2,6405";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Universidade;Pública Federal;313101;Educação Presencial;3136702;Juiz de Fora;MG;5;5;"58,06";"2,795";"62,88";"4,4194";"4,0133";5;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;313297;Educação Presencial;2927408;Salvador;BA;30;14;"49,9429";"1,6929";"49,7286";"2,8185";"2,5371";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;45045;Educação Presencial;4314902;Porto Alegre;RS;51;46;"59,1065";"2,9371";"52,8565";"3,1992";"3,1337";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pública Federal;122184;Educação Presencial;4316907;Santa Maria;RS;20;17;"56,4294";"2,5736";"51,2706";"3,0062";"2,898";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;351945;Educação Presencial;4205407;Florianópolis;SC;54;36;"56,9694";"2,6469";"47,4528";"2,5414";"2,5678";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;Universidade;Pública Federal;1103095;Educação Presencial;3518800;Guarulhos;SP;17;11;"47,1273";"1,3106";"45,7182";"2,3303";"2,0753";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;CEFET/MG;Centro Federal de Educação Tecnológica;Pública Federal;1153469;Educação Presencial;3106200;Belo Horizonte;MG;74;64;"56,3156";"2,5581";"47,8234";"2,5865";"2,5794";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;1102191;Educação Presencial;4314407;Pelotas;RS;10;9;"58,6";"2,8683";"46,7556";"2,4565";"2,5595";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);693;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;UNIRIO;Universidade;Pública Federal;1101759;Educação Presencial;3304557;Rio de Janeiro;RJ;15;11;"61,4";"3,2485";"57,8";"3,801";"3,6628";4;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;Universidade;Pública Estadual;1189849;Educação Presencial;5002704;Campo Grande;MS;17;13;"49,9615";"1,6954";"35,8308";"1,1267";"1,2689";2;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS;UNILAGO;Faculdade;Privada sem fins lucrativos;19630;Educação Presencial;3549805;São José do Rio Preto;SP;8;8;"59,8625";"3,0397";"48,85";"2,7115";"2,7936";3;
2017;903;LETRAS-PORTUGUÊS (BACHARELADO);1619;FACULDADE DE OLÍMPIA;;Faculdade;Privada com fins lucrativos;46125;Educação Presencial;3533908;Olímpia;SP;6;1;;;;;;SC;
2017;904;LETRAS-PORTUGUÊS (LICENCIATURA);1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Pública Federal;22837;Educação Presencial;5107602;Rondonópolis;MT;16;16;"42,7063";"1,5194";"31,7188";"1,156";"1,2468";2;
2017;904;LETRAS-PORTUGUÊS (LICENCIATURA);1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Pública Federal;25903;Educação Presencial;5103403;Cuiabá;MT;11;10;"60,65";"4,1188";"52,03";"3,9647";"4,0032";5;
2017;904;LETRAS-PORTUGUÊS (LICENCIATURA);1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Pública Federal;25949;Educação Presencial;5101803;Barra do Garças;MT;13;13;"52,8385";"2,9872";"44,3308";"2,9";"2,9218";3;
2017;904;LETRAS-PORTUGUÊS (LICENCIATURA);2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;162;Educação Presencial;5300108;Brasília;DF;54;30;"51,48";"2,7904";"41,5167";"2,5109";"2,5807";3;
2017;904;LETRAS-PORTUGUÊS (LICENCIATURA);2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;34644;Educação Presencial;5300108;Brasília;DF;19;9;"51,1444";"2,7418";"54,1111";"4,2525";"3,8748";4;
